lengths,depth,concrete_strength,steel_strength,width,reinforcement_ratio,area,volume,mass,weight,load,max_moment_due_to_selfweight,shear_load_due_to_selfweight,area_concrete,area_steel,x/d,ultimate_bending_moment_concrete,ultimate_bending_moment_steel,Warehouse,IDs
4.3,0.4,16729999.7,301985221.3,0.4,0.8,0.2,0.8,1845.7,18106.3,39443.6,21254.5,19721.8,0.2,0.0014,0.3,148722.8,30402881.5,Warehouse_4,ID_6014
3.6,0.4,16730000.6,417060805.7,0.4,2.4,0.2,0.6,1420.8,13937.6,33815.8,15193.7,16907.9,0.2,0.0037,1.3,118291.1,44240806.7,Warehouse_8,ID_6023
3.7,0.3,16729998.7,292759556.4,0.3,2.5,0.1,0.4,1059.0,10389.3,29025.5,13312.2,14512.8,0.1,0.0029,1.0,70802.0,35469805.5,Warehouse_5,ID_6026
3.9,0.4,16729999.7,266066226.8,0.4,3.0,0.1,0.5,1404.7,13780.1,33603.2,16329.3,16801.6,0.1,0.0043,1.1,107319.7,45028445.2,Warehouse_4,ID_6035
4.1,0.4,16730000.2,500077529.2,0.5,1.8,0.2,0.7,1796.4,17622.9,38790.9,19824.8,19395.5,0.2,0.0032,1.2,123865.6,52666688.3,Warehouse_2,ID_6049
4.2,0.4,16730000.0,335171833.5,0.5,1.9,0.2,0.7,1863.2,18278.3,39675.7,20951.3,19837.8,0.2,0.0033,0.9,129954.4,55413283.6,Warehouse_1,ID_6055
4.3,0.4,16729999.6,407809727.2,0.4,0.4,0.2,0.7,1608.7,15780.9,36304.3,19387.7,18152.1,0.2,0.0007,0.2,129220.8,21495161.4,Warehouse_3,ID_6056
4.1,0.4,16730000.4,501924966.0,0.4,0.2,0.1,0.6,1363.5,13375.8,33057.3,16860.9,16528.7,0.1,0.0003,0.1,97492.7,10401041.5,Warehouse_4,ID_6064
4.9,0.5,16730000.4,440806195.1,0.4,1.0,0.2,1.1,2656.1,26056.2,50175.9,30461.0,25088.0,0.2,0.0023,0.6,230185.4,61498435.5,Warehouse_1,ID_6073
4.6,0.5,16730000.5,335995268.4,0.4,0.5,0.2,0.8,2051.7,20127.1,42171.6,24202.4,21085.8,0.2,0.0009,0.2,180824.5,24158149.1,Warehouse_2,ID_6097
5.3,0.5,16729999.1,465532234.4,0.3,2.9,0.2,1.0,2479.5,24324.3,47837.8,31944.7,23918.9,0.2,0.0053,1.7,201701.2,27459902.2,Warehouse_6,ID_6101
5.1,0.3,16729999.6,398235958.2,0.3,2.0,0.1,0.5,1297.6,12729.7,32185.1,20654.5,16092.6,0.1,0.0021,1.2,57452.0,30244078.0,Warehouse_3,ID_6102
4.6,0.4,16730000.6,312945890.7,0.3,0.7,0.1,0.5,1329.7,13043.9,32609.2,18613.4,16304.6,0.1,0.0008,0.3,104661.1,18657704.3,Warehouse_2,ID_6139
3.8,0.4,16729999.9,376632875.3,0.4,2.4,0.2,0.6,1476.6,14485.7,34555.7,16243.6,17277.9,0.2,0.0038,1.2,121933.3,47495547.8,Warehouse_2,ID_6151
4.8,0.5,16730000.2,323040562.1,0.5,4.0,0.2,1.1,2811.3,27579.1,52231.8,31455.6,26115.9,0.2,0.0089,1.7,212526.7,39319953.8,Warehouse_7,ID_6153
3.8,0.4,16729999.7,332719104.5,0.3,0.7,0.1,0.5,1197.3,11745.2,30856.0,14562.7,15428.0,0.1,0.0009,0.3,102044.8,21457025.9,Warehouse_6,ID_6159
4.0,0.4,16730000.0,440200776.1,0.3,2.6,0.1,0.6,1439.4,14120.3,34062.4,17137.8,17031.2,0.1,0.0036,1.5,119611.7,33826311.6,Warehouse_6,ID_6170
4.5,0.4,16730000.2,375918418.7,0.5,3.8,0.2,0.9,2322.5,22783.9,45758.3,25499.7,22879.1,0.2,0.0075,1.9,160392.4,12934024.3,Warehouse_3,ID_6172
3.8,0.4,16730001.5,362300581.9,0.4,2.0,0.2,0.6,1451.1,14235.8,34218.3,16152.3,17109.1,0.2,0.0031,1.0,114500.1,49182353.2,Warehouse_3,ID_6183
5.0,0.4,16729999.0,376018205.6,0.3,3.0,0.1,0.6,1629.6,15986.8,36582.2,22811.6,18291.1,0.1,0.0038,1.5,111982.0,31662988.9,Warehouse_2,ID_6190
3.7,0.4,16729999.4,393601446.6,0.5,2.3,0.2,0.7,1704.1,16717.0,37568.0,17478.8,18784.0,0.2,0.0042,1.2,133084.3,54611631.0,Warehouse_2,ID_6195
5.2,0.5,16729999.8,353569396.7,0.5,0.8,0.2,1.3,3092.3,30335.5,55953.0,36545.9,27976.5,0.2,0.002,0.4,252273.9,49902923.9,Warehouse_2,ID_6197
4.4,0.5,16729999.5,320453899.1,0.4,0.3,0.2,0.8,1896.6,18605.7,40117.7,22303.6,20058.9,0.2,0.0005,0.1,165756.8,12367042.9,Warehouse_8,ID_6202
3.8,0.4,16729999.8,405177946.4,0.4,0.5,0.2,0.7,1725.6,16928.5,37853.5,18099.9,18926.7,0.2,0.0009,0.3,150751.2,28366751.8,Warehouse_5,ID_6204
2.7,0.3,16729999.7,286870257.2,0.4,1.3,0.1,0.3,771.6,7569.2,25218.4,8571.4,12609.2,0.1,0.0015,0.5,61679.4,27433676.2,Warehouse_2,ID_6212
3.7,0.4,16729999.4,269655351.0,0.5,1.7,0.2,0.6,1605.9,15753.8,36267.6,16839.2,18133.8,0.2,0.003,0.6,112524.2,47302469.3,Warehouse_3,ID_6237
3.4,0.4,16730000.1,86297056.2,0.4,1.5,0.1,0.5,1214.0,11908.9,31077.0,13033.4,15538.5,0.1,0.0023,0.2,93105.3,15351654.8,Warehouse_1,ID_6249
4.6,0.4,16729999.2,352870826.4,0.3,4.0,0.1,0.6,1474.2,14462.4,34524.2,19729.6,17262.1,0.1,0.0049,1.9,96700.7,8022066.8,Warehouse_7,ID_6263
4.5,0.5,16729999.5,582077538.6,0.3,1.6,0.1,0.5,1340.9,13153.9,32757.8,18474.5,16378.9,0.1,0.0019,1.2,109024.1,37006647.1,Warehouse_1,ID_6264
3.6,0.4,16730001.1,461241231.5,0.3,2.6,0.1,0.4,1032.1,10124.6,28668.2,12891.0,14334.1,0.1,0.0029,1.6,73707.5,20923644.8,Warehouse_7,ID_6268
3.8,0.4,16729999.8,408964682.0,0.4,3.1,0.1,0.5,1400.4,13738.0,33546.2,15786.5,16773.1,0.1,0.0044,1.7,112923.6,24673669.3,Warehouse_7,ID_6271
4.5,0.4,16729999.6,324442142.8,0.3,2.1,0.1,0.7,1688.7,16566.1,37364.3,20992.0,18682.1,0.1,0.0031,0.9,133122.0,48700910.1,Warehouse_2,ID_6291
5.0,0.5,16730002.0,404866067.5,0.4,1.3,0.2,0.9,2340.6,22960.8,45997.1,28480.3,22998.6,0.2,0.0025,0.7,179485.1,57420500.7,Warehouse_7,ID_6297
3.7,0.4,16730001.3,377195006.7,0.4,3.2,0.2,0.6,1551.3,15218.0,35544.4,16577.8,17772.2,0.2,0.0052,1.6,112747.6,29657594.0,Warehouse_8,ID_6301
5.1,0.4,16729999.9,430719812.4,0.4,0.6,0.2,0.8,1960.4,19231.1,40962.0,26285.6,20481.0,0.2,0.001,0.4,117351.0,30528474.0,Warehouse_5,ID_6311
4.4,0.4,16729998.4,362039260.6,0.4,2.3,0.1,0.6,1598.6,15681.9,36170.5,19956.7,18085.3,0.1,0.0033,1.1,108670.3,45303307.8,Warehouse_4,ID_6330
4.5,0.4,16730001.4,403339562.8,0.3,0.3,0.1,0.7,1598.9,15684.9,36174.7,20205.6,18087.3,0.1,0.0005,0.2,128618.1,15484361.6,Warehouse_5,ID_6332
5.3,0.5,16729999.9,254504462.6,0.3,3.6,0.1,0.7,1892.9,18569.0,40068.2,26734.1,20034.1,0.1,0.0049,1.2,138376.3,44117702.8,Warehouse_5,ID_6343
3.8,0.4,16730000.4,221890261.5,0.3,1.4,0.1,0.4,1042.1,10222.9,28800.9,13688.8,14400.5,0.1,0.0016,0.4,84452.4,24092550.7,Warehouse_5,ID_6362
3.9,0.4,16730000.1,345641770.9,0.4,3.2,0.2,0.7,1829.9,17951.3,39234.2,19126.6,19617.1,0.2,0.0058,1.5,141438.7,45204417.9,Warehouse_3,ID_6395
4.7,0.4,16730000.7,394180861.9,0.4,2.3,0.2,0.7,1820.7,17861.1,39112.4,23021.0,19556.2,0.1,0.0036,1.2,113511.4,46115333.8,Warehouse_1,ID_6404
4.6,0.4,16729999.9,350684728.4,0.4,2.7,0.2,0.9,2269.8,22266.4,45059.6,25892.2,22529.8,0.2,0.0052,1.3,164083.5,59056445.7,Warehouse_6,ID_6405
3.4,0.4,16729999.7,289926206.3,0.3,1.8,0.1,0.4,887.6,8707.7,26755.4,11405.3,13377.7,0.1,0.0019,0.7,67491.2,30336529.1,Warehouse_2,ID_6408
4.5,0.4,16730001.0,305635881.2,0.5,2.3,0.2,0.8,2021.7,19833.1,41774.7,23712.0,20887.3,0.2,0.0041,1.0,125785.5,56157140.9,Warehouse_2,ID_6412
4.5,0.5,16730001.0,421376058.2,0.3,0.7,0.1,0.6,1482.9,14546.9,34638.3,19511.0,17319.1,0.1,0.001,0.4,123647.7,28452819.2,Warehouse_4,ID_6424
4.2,0.4,16730000.9,346743937.9,0.4,3.3,0.1,0.6,1622.3,15915.0,36485.2,19160.0,18242.6,0.1,0.005,1.6,111989.5,32537424.6,Warehouse_3,ID_6429
4.7,0.5,16729999.8,481159518.2,0.3,2.6,0.1,0.6,1618.7,15879.0,36436.6,21565.6,18218.3,0.1,0.0035,1.7,121331.3,25596109.4,Warehouse_8,ID_6436
4.0,0.4,16729999.5,416848640.1,0.3,0.6,0.1,0.4,1059.4,10392.5,29029.9,14341.3,14515.0,0.1,0.0007,0.3,91717.3,20637950.3,Warehouse_2,ID_6438
4.1,0.4,16729999.9,340390291.4,0.3,0.7,0.1,0.4,1033.9,10142.2,28692.0,14683.7,14346.0,0.1,0.0008,0.3,77128.5,18987660.0,Warehouse_2,ID_6448
2.9,0.3,16729999.6,170305373.4,0.3,3.6,0.1,0.3,839.9,8239.3,26123.1,9631.6,13061.5,0.1,0.004,0.9,66566.5,33408318.3,Warehouse_2,ID_6450
3.9,0.4,16730001.0,399923951.8,0.3,0.5,0.1,0.5,1202.6,11797.3,30926.4,14928.9,15463.2,0.1,0.0006,0.3,88314.0,18270484.7,Warehouse_5,ID_6452
4.0,0.3,16730000.5,188597652.8,0.4,1.0,0.1,0.6,1351.4,13257.7,32897.9,16360.0,16449.0,0.1,0.0014,0.3,85401.7,19487510.0,Warehouse_7,ID_6468
4.2,0.4,16729999.5,407906003.2,0.5,2.1,0.2,0.7,1733.0,17000.7,37950.9,19842.6,18975.5,0.2,0.0035,1.2,108086.1,49826508.4,Warehouse_8,ID_6483
2.9,0.3,16730001.3,373045490.0,0.3,1.4,0.1,0.3,682.4,6694.8,24038.0,8738.2,12019.0,0.1,0.0013,0.7,54415.1,26766070.1,Warehouse_6,ID_6499
3.7,0.4,16729999.0,396562962.9,0.3,2.1,0.1,0.5,1274.9,12506.5,31883.8,14866.5,15941.9,0.1,0.0028,1.1,101935.2,43008012.2,Warehouse_6,ID_6506
4.3,0.4,16729999.7,256833499.0,0.3,0.8,0.1,0.5,1322.6,12975.1,32516.4,17353.9,16258.2,0.1,0.001,0.3,96453.9,18688402.3,Warehouse_8,ID_6520
3.8,0.4,16730000.4,472776635.8,0.5,1.5,0.2,0.7,1823.2,17885.6,39145.6,18567.0,19572.8,0.2,0.003,1.0,141572.0,61927221.7,Warehouse_4,ID_6529
4.3,0.5,16730000.1,400899724.8,0.3,2.5,0.1,0.5,1360.0,13341.6,33011.2,17924.3,16505.6,0.1,0.0031,1.3,114136.7,36071303.5,Warehouse_6,ID_6535
3.7,0.4,16730000.8,371473341.6,0.3,3.7,0.1,0.4,943.4,9254.9,27494.1,12599.0,13747.1,0.1,0.0037,1.9,70617.1,7474161.6,Warehouse_7,ID_6545
3.9,0.4,16729999.9,385952747.5,0.3,3.3,0.1,0.5,1391.8,13653.5,33432.2,16309.5,16716.1,0.1,0.0046,1.7,104954.3,20887974.1,Warehouse_2,ID_6555
3.3,0.4,16729998.9,296070145.1,0.5,1.6,0.2,0.6,1383.1,13568.5,33317.5,13764.4,16658.7,0.2,0.0026,0.6,115506.5,46327189.0,Warehouse_6,ID_6569
4.1,0.4,16729999.8,383862272.0,0.5,3.7,0.2,0.8,2201.4,21595.5,44153.9,22599.7,22077.0,0.2,0.0077,1.9,168094.4,12440460.0,Warehouse_8,ID_6607
4.7,0.5,16730000.8,240276509.8,0.5,3.7,0.2,1.0,2552.0,25035.2,48797.5,28931.4,24398.8,0.2,0.0077,1.2,186089.8,65805860.5,Warehouse_1,ID_6614
4.6,0.4,16730000.1,219982297.8,0.3,1.1,0.1,0.7,1695.2,16629.8,37450.3,21765.3,18725.1,0.1,0.0017,0.3,130093.2,26629080.9,Warehouse_1,ID_6625
4.0,0.4,16730001.5,341391097.2,0.4,0.8,0.2,0.7,1701.4,16690.4,37532.0,18699.7,18766.0,0.2,0.0014,0.4,135508.5,34582103.7,Warehouse_8,ID_6626
4.2,0.4,16730000.6,505452138.1,0.4,0.3,0.2,0.6,1522.6,14936.9,35164.8,18287.1,17582.4,0.2,0.0004,0.2,126001.7,17290637.0,Warehouse_7,ID_6635
2.9,0.3,16730000.1,388275039.4,0.4,0.8,0.1,0.4,855.9,8396.1,26334.7,9665.0,13167.4,0.1,0.0009,0.4,69349.3,24465131.8,Warehouse_3,ID_6638
4.1,0.4,16730000.9,314832096.0,0.4,2.5,0.2,0.7,1727.8,16949.6,37881.9,19286.9,18941.0,0.2,0.0041,1.0,139835.0,54582161.2,Warehouse_2,ID_6647
3.1,0.3,16729999.6,377096468.7,0.3,3.1,0.1,0.3,771.5,7568.1,25217.0,9904.5,12608.5,0.1,0.003,1.6,58785.6,17369736.6,Warehouse_4,ID_6652
4.5,0.4,16730000.2,400121496.6,0.4,3.1,0.2,0.8,1974.3,19367.4,41146.0,22948.0,20573.0,0.2,0.0053,1.7,129137.8,30530106.1,Warehouse_6,ID_6656
4.0,0.4,16730000.1,369818052.7,0.3,1.7,0.1,0.4,1058.0,10379.2,29011.9,14633.5,14505.9,0.1,0.0018,0.8,83211.7,33088828.9,Warehouse_2,ID_6660
3.8,0.4,16729999.5,413871497.7,0.4,2.0,0.1,0.5,1353.8,13281.1,32929.5,15752.6,16464.7,0.1,0.0028,1.1,104287.1,44708944.8,Warehouse_8,ID_6663
3.9,0.4,16729999.7,259569874.9,0.4,2.3,0.2,0.7,1802.3,17680.9,38869.3,18933.0,19434.6,0.2,0.0043,0.8,147394.3,57311884.4,Warehouse_4,ID_6667
3.6,0.4,16729998.4,397202972.1,0.5,3.5,0.2,0.6,1658.0,16264.5,36957.1,16552.9,18478.6,0.2,0.0063,1.9,122269.0,7832409.6,Warehouse_6,ID_6676
3.2,0.4,16729999.5,331806970.8,0.4,2.5,0.1,0.4,1113.8,10926.8,29751.2,11759.9,14875.6,0.1,0.0034,1.1,89401.5,42716291.3,Warehouse_1,ID_6679
3.5,0.4,16729999.0,378341094.2,0.3,3.4,0.1,0.3,877.4,8607.2,26619.8,11526.0,13309.9,0.1,0.0034,1.8,63420.7,11143704.6,Warehouse_3,ID_6690
4.0,0.4,16730001.4,176274999.7,0.4,3.8,0.2,0.6,1661.7,16301.4,37006.9,18335.4,18503.4,0.2,0.0061,0.9,124657.8,51428849.0,Warehouse_1,ID_6701
3.5,0.4,16729999.1,299709082.1,0.5,2.6,0.2,0.6,1433.4,14061.2,33982.6,15020.3,16991.3,0.2,0.0042,1.1,100476.0,49324323.2,Warehouse_7,ID_6720
4.2,0.4,16730000.0,289502971.5,0.5,2.6,0.2,0.8,2063.7,20244.4,42330.0,22148.4,21165.0,0.2,0.0051,1.0,160944.2,63248233.8,Warehouse_4,ID_6726
4.0,0.4,16730001.0,259350603.3,0.4,3.4,0.2,0.7,1782.5,17486.4,38606.6,19307.7,19303.3,0.2,0.0058,1.2,140499.2,54657917.7,Warehouse_2,ID_6739
3.6,0.4,16730000.8,345378507.3,0.3,1.2,0.1,0.4,1085.5,10648.3,29375.2,13352.8,14687.6,0.1,0.0014,0.5,92419.3,30671882.2,Warehouse_2,ID_6740
4.1,0.4,16730001.0,474281877.1,0.3,0.9,0.1,0.4,1042.8,10229.9,28810.4,14880.2,14405.2,0.1,0.0009,0.6,77046.4,26819633.8,Warehouse_2,ID_6753
4.0,0.4,16730001.1,318156496.2,0.5,1.1,0.2,0.8,1953.1,19160.2,40866.2,20536.9,20433.1,0.2,0.0022,0.5,155756.0,45941993.4,Warehouse_3,ID_6756
4.8,0.4,16729999.4,285908983.0,0.3,3.9,0.1,0.7,1735.5,17025.5,37984.5,22722.7,18992.2,0.1,0.0055,1.5,123498.9,34683222.0,Warehouse_4,ID_6759
3.6,0.4,16729998.6,217149428.6,0.4,1.3,0.2,0.6,1503.0,14744.1,34904.5,15890.6,17452.3,0.2,0.0022,0.4,119013.1,33054386.9,Warehouse_8,ID_6762
4.3,0.4,16729999.4,422736574.3,0.4,3.4,0.2,0.7,1776.5,17427.2,38526.7,20784.9,19263.3,0.2,0.0054,1.9,139964.7,10945883.4,Warehouse_2,ID_6775
3.8,0.4,16729999.5,141070969.3,0.4,1.3,0.2,0.6,1603.3,15728.1,36232.9,17332.0,18116.5,0.2,0.0021,0.2,126863.4,23025223.6,Warehouse_7,ID_6780
4.7,0.3,16729999.8,388335478.4,0.3,1.5,0.1,0.5,1156.3,11343.1,30313.2,17734.2,15156.6,0.1,0.0015,0.8,60928.2,30021561.7,Warehouse_2,ID_6787
3.2,0.4,16730000.4,365216383.2,0.4,1.0,0.2,0.5,1195.9,11731.3,30837.3,12302.1,15418.7,0.2,0.0015,0.5,99776.7,36476868.9,Warehouse_5,ID_6794
3.7,0.4,16730000.1,411311279.9,0.5,0.7,0.2,0.6,1552.0,15225.3,35554.1,16604.5,17777.1,0.2,0.0012,0.4,115976.8,33470039.8,Warehouse_8,ID_6800
3.3,0.3,16730001.1,278141195.5,0.3,1.5,0.1,0.4,895.5,8785.3,26860.1,10978.4,13430.1,0.1,0.0017,0.6,61476.1,28607482.5,Warehouse_1,ID_6830
4.6,0.4,16729999.9,307497762.8,0.4,1.1,0.2,0.7,1735.0,17020.6,37977.8,21638.7,18988.9,0.2,0.0017,0.4,127738.1,34607059.4,Warehouse_8,ID_6841
5.1,0.5,16729999.7,276674647.6,0.5,0.6,0.2,1.2,2838.2,27842.8,52587.8,33225.1,26293.9,0.2,0.0014,0.2,214861.1,30151122.3,Warehouse_6,ID_6855
5.7,0.4,16729998.9,390552623.0,0.4,2.8,0.2,1.1,2734.2,26822.8,51210.8,36316.7,25605.4,0.2,0.0053,1.4,167023.2,50095858.6,Warehouse_2,ID_6856
4.0,0.4,16730000.5,338274623.4,0.5,2.7,0.2,0.7,1825.1,17904.5,39171.0,19460.4,19585.5,0.2,0.0048,1.2,129034.5,54311821.3,Warehouse_4,ID_6861
3.2,0.3,16730001.2,245269508.2,0.4,3.8,0.1,0.4,989.5,9707.1,28104.6,11303.0,14052.3,0.1,0.0045,1.4,57165.8,30261428.8,Warehouse_6,ID_6862
3.6,0.4,16730000.1,469618238.6,0.4,1.5,0.1,0.5,1183.9,11613.9,30678.8,13957.9,15339.4,0.1,0.0019,1.0,85207.3,41130208.3,Warehouse_4,ID_6867
4.7,0.4,16730000.0,343938163.4,0.5,1.5,0.2,1.0,2472.0,24250.2,47737.8,28328.9,23868.9,0.2,0.0031,0.7,184035.6,61939253.3,Warehouse_5,ID_6872
4.1,0.4,16729999.9,367506833.3,0.3,3.6,0.1,0.5,1176.2,11538.7,30577.3,15669.2,15288.6,0.1,0.004,1.8,82970.0,11973833.6,Warehouse_6,ID_6875
3.8,0.4,16729999.6,359383791.3,0.5,3.1,0.2,0.7,1745.3,17121.8,38114.4,18031.0,19057.2,0.2,0.0056,1.5,131064.5,42424102.2,Warehouse_3,ID_6884
3.8,0.4,16730000.3,420270113.2,0.3,1.6,0.1,0.4,900.4,8832.8,26924.3,12783.4,13462.1,0.1,0.0015,0.9,65504.7,29940638.1,Warehouse_2,ID_6888
3.3,0.4,16730000.5,405734063.2,0.5,1.6,0.2,0.6,1510.7,14819.7,35006.6,14496.6,17503.3,0.2,0.0029,0.9,123380.3,57199577.1,Warehouse_2,ID_6894
3.5,0.3,16730000.0,387029834.4,0.5,1.1,0.2,0.5,1298.2,12734.9,32192.1,13913.8,16096.0,0.2,0.0017,0.6,87353.3,39261110.8,Warehouse_8,ID_6898
5.0,0.5,16729999.0,433108671.4,0.5,1.4,0.2,1.1,2796.1,27430.0,52030.5,32321.2,26015.2,0.2,0.0031,0.8,224413.5,71928758.9,Warehouse_2,ID_6901
3.8,0.3,16729999.8,403688308.7,0.3,1.7,0.1,0.4,1031.1,10115.4,28655.9,13461.2,14327.9,0.1,0.0019,1.0,66671.6,34151403.6,Warehouse_1,ID_6916
4.6,0.5,16730000.2,400779256.4,0.3,2.2,0.1,0.7,1744.3,17111.9,38101.1,22043.5,19050.6,0.1,0.0033,1.2,137867.3,48085704.9,Warehouse_7,ID_6919
4.1,0.4,16730000.3,487680657.8,0.3,1.9,0.1,0.6,1390.2,13637.6,33410.8,16920.1,16705.4,0.1,0.0026,1.2,108510.7,41798461.0,Warehouse_6,ID_6929
3.5,0.4,16729999.7,292120469.6,0.3,3.6,0.1,0.4,1106.1,10851.3,29649.2,13075.0,14824.6,0.1,0.0044,1.5,84648.5,30409895.0,Warehouse_4,ID_6936
4.3,0.4,16729999.4,410413023.7,0.4,2.4,0.2,0.7,1892.9,18569.0,40068.1,21742.3,20034.1,0.2,0.0041,1.3,150059.4,51743253.5,Warehouse_8,ID_6938
4.1,0.4,16730000.6,544692483.1,0.3,2.5,0.1,0.5,1152.8,11309.4,30267.7,15539.5,15133.9,0.1,0.0027,1.8,96493.7,14557459.0,Warehouse_7,ID_6941
3.6,0.3,16730001.0,318697188.6,0.3,2.0,0.1,0.3,728.7,7148.5,24650.4,10959.3,12325.2,0.1,0.0016,0.9,40792.8,24313585.4,Warehouse_1,ID_6951
4.4,0.4,16729999.8,489110059.5,0.5,2.4,0.2,0.9,2214.3,21721.9,44324.5,24254.9,22162.3,0.2,0.0049,1.6,152907.5,40494151.2,Warehouse_1,ID_6958
4.5,0.4,16729998.7,340494949.1,0.3,2.9,0.1,0.6,1510.0,14813.5,34998.3,19586.0,17499.1,0.1,0.0038,1.3,113400.9,39254253.0,Warehouse_3,ID_6961
2.9,0.3,16730001.6,325777956.0,0.4,0.2,0.1,0.4,1002.6,9835.6,28278.1,10118.2,14139.1,0.1,0.0003,0.1,80979.9,8402271.6,Warehouse_2,ID_6973
3.5,0.3,16729999.2,478837052.7,0.3,0.5,0.1,0.3,814.6,7990.8,25787.6,11145.3,12893.8,0.1,0.0005,0.4,58356.2,17740022.2,Warehouse_1,ID_6975
3.4,0.2,16729999.8,437297868.4,0.5,0.7,0.1,0.3,745.5,7312.9,24872.5,10568.1,12436.2,0.1,0.0006,0.5,19110.9,17464845.7,Warehouse_8,ID_6977
5.7,0.5,16729999.5,439669772.6,0.5,0.6,0.3,1.4,3504.8,34382.3,61416.0,43384.2,30708.0,0.3,0.0015,0.3,272309.8,48108761.5,Warehouse_2,ID_6987
3.9,0.3,16730000.2,298214502.2,0.3,0.2,0.1,0.3,825.8,8101.0,25936.3,12572.8,12968.2,0.1,0.0002,0.1,50811.4,4161058.9,Warehouse_7,ID_6991
3.5,0.4,16730000.3,472876488.1,0.5,0.9,0.2,0.6,1443.2,14157.9,34113.2,14762.8,17056.6,0.2,0.0016,0.6,106625.6,45510071.0,Warehouse_7,ID_7007
3.9,0.4,16729999.8,224035441.1,0.4,1.6,0.2,0.6,1498.2,14697.4,34841.5,16956.0,17420.7,0.2,0.0025,0.5,118996.0,36620660.2,Warehouse_3,ID_7026
4.8,0.5,16729999.5,465715148.7,0.3,0.6,0.1,0.6,1554.5,15249.2,35586.4,21228.2,17793.2,0.1,0.0008,0.4,130268.3,25940217.6,Warehouse_5,ID_7027
3.8,0.4,16730000.1,365423710.6,0.3,0.6,0.1,0.5,1103.0,10820.4,29607.5,13902.4,14803.8,0.1,0.0008,0.3,81867.0,20495263.3,Warehouse_3,ID_7039
4.1,0.3,16730001.0,279805921.2,0.3,3.6,0.1,0.4,1087.8,10670.8,29405.6,15197.9,14702.8,0.1,0.0037,1.4,62904.6,26232206.9,Warehouse_2,ID_7042
4.0,0.4,16730000.4,311687941.7,0.3,0.8,0.1,0.5,1274.7,12505.2,31882.1,15910.7,15941.0,0.1,0.001,0.3,109178.5,22988083.5,Warehouse_1,ID_7048
3.8,0.4,16730000.1,329655052.0,0.3,2.1,0.1,0.4,963.1,9447.7,27754.4,13276.9,13877.2,0.1,0.0021,1.0,68291.1,31628894.4,Warehouse_4,ID_7082
3.7,0.4,16729998.9,429900868.0,0.4,2.7,0.1,0.5,1303.5,12787.1,32262.6,14949.7,16131.3,0.1,0.0037,1.6,96546.9,29471309.2,Warehouse_1,ID_7083
4.3,0.4,16729999.9,308238872.9,0.4,1.6,0.2,0.8,1998.5,19605.2,41467.0,22255.1,20733.5,0.2,0.0029,0.6,156262.1,53101716.4,Warehouse_7,ID_7096
4.9,0.5,16730000.3,289191093.9,0.4,1.6,0.2,1.1,2657.8,26073.0,50198.6,30944.4,25099.3,0.2,0.0034,0.6,217685.6,60522685.5,Warehouse_4,ID_7125
5.3,0.5,16730000.4,359649248.8,0.4,0.9,0.2,1.0,2341.3,22968.5,46007.5,30402.5,23003.7,0.2,0.0016,0.4,180336.9,40434841.2,Warehouse_7,ID_7137
3.8,0.4,16730001.5,355238262.5,0.5,3.7,0.2,0.8,1992.7,19548.5,41390.4,19866.7,20695.2,0.2,0.0074,1.8,153691.9,25922891.9,Warehouse_7,ID_7144
4.0,0.4,16729999.7,313666103.7,0.3,1.3,0.1,0.5,1343.7,13181.9,32795.5,16221.2,16397.8,0.1,0.0017,0.5,113683.3,34766762.1,Warehouse_5,ID_7145
3.2,0.4,16730000.1,413731463.1,0.5,2.1,0.2,0.5,1328.4,13031.4,32592.4,13054.2,16296.2,0.2,0.0034,1.2,106582.8,49772707.2,Warehouse_7,ID_7151
3.1,0.3,16730000.1,417165835.7,0.4,0.3,0.1,0.4,1074.9,10544.4,29234.9,11242.9,14617.5,0.1,0.0004,0.2,87202.1,13577895.9,Warehouse_7,ID_7152
4.4,0.5,16730000.0,432299547.7,0.3,1.2,0.1,0.5,1291.7,12671.9,32107.1,17607.7,16053.5,0.1,0.0015,0.7,110138.8,35770318.6,Warehouse_6,ID_7154
4.0,0.4,16730001.5,210034618.9,0.5,0.5,0.2,0.8,1958.4,19212.2,40936.5,20264.6,20468.2,0.2,0.001,0.1,168149.2,17122288.1,Warehouse_7,ID_7158
3.6,0.4,16730000.7,239229687.8,0.4,3.7,0.2,0.6,1551.9,15223.7,35552.0,16121.7,17776.0,0.2,0.0061,1.2,117297.1,50303500.8,Warehouse_7,ID_7159
4.3,0.4,16729999.8,280476405.3,0.3,2.7,0.1,0.6,1479.4,14512.6,34591.9,18740.9,17296.0,0.1,0.0036,1.0,105357.3,43399798.3,Warehouse_4,ID_7176
4.0,0.3,16730000.2,361291274.1,0.3,0.6,0.1,0.4,944.4,9265.0,27507.8,13772.5,13753.9,0.1,0.0006,0.3,59545.8,15495244.0,Warehouse_8,ID_7182
4.4,0.4,16729999.5,371471354.5,0.3,3.7,0.1,0.6,1630.4,15994.2,36592.1,20114.0,18296.1,0.1,0.0053,1.8,123929.8,13483810.5,Warehouse_5,ID_7194
4.5,0.4,16730000.8,335740284.9,0.4,1.0,0.2,0.8,1966.6,19292.6,41045.0,23326.5,20522.5,0.2,0.0017,0.4,148859.5,39038937.8,Warehouse_4,ID_7214
